Subject,Section,Sub-subject,Correct sentence,Wrong sentence,Label,URL
Het woord,5.6.8.1,"Dergelijk(e) , soortgelijk(e) , dusdanig(e) , zodanig(e)",Zijn verzen zijn van een dergelijk (laag) gehalte dat het een wonder mag heten dat hij er een uitgever voor vond.,Zijn verzen zijn van een soortgelijk (laag) gehalte dat het een wonder mag heten dat hij er een uitgever voor vond.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans05060801lingtopic
Het woord,5.6.9,Van + aanwijzend element,Ze had dezelfde jurk aan als haar vriendin.classificerend,Heeft u nog van deze pennetjes?,informeel,https://e-ans.ivdnt.org/topics/pid/ans050609lingtopic
Het woord,5.6.9,Van + aanwijzend element,Heeft u nog zulke pennetjes?,Van dit glas vind ik het mooiste.,informeel,https://e-ans.ivdnt.org/topics/pid/ans050609lingtopic
Het woord,5.6.9,Van + aanwijzend element,Zulk glas vind ik het mooiste.,Wie is dat in godsnaam!,informeel,https://e-ans.ivdnt.org/topics/pid/ans050609lingtopic
Het woord,5.6.9,Van + aanwijzend element,Zulk glas vind ik het mooiste.,Wie is dat in godsnaam!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans050609lingtopic
Het woord,5.6.9,Van + aanwijzend element,NA,"Ik vind Wilma heel aardig, maar ze loopt altijd in van die gekke kléren rond.",informeel,https://e-ans.ivdnt.org/topics/pid/ans050609lingtopic
Het woord,5.6.9,Van + aanwijzend element,NA,"Ik vind Wilma heel aardig, maar ze loopt altijd in van dergelijke/van dat soort gekke kléren rond.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans050609lingtopic
Het woord,5.6.9,Van + aanwijzend element,Hij draagt zúlke gekke kleren!,Hij draagt van zúlke gekke kleren!,informeel,https://e-ans.ivdnt.org/topics/pid/ans050609lingtopic
Het woord,5.6.9,Van + aanwijzend element,Hij draagt zúlke gekke kleren!,Hij draagt van díe gekke kleren!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans050609lingtopic
Het woord,5.7.1,Inleiding,NA,"De vraag wie of het wou doen, werd gesteld, maar niet beantwoord.",informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans050701lingtopic
Het woord,5.7.1,Inleiding,NA,"De vraag wie dat het wou doen, werd gesteld, maar niet beantwoord.",informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans050701lingtopic
Het woord,5.7.1,Inleiding,NA,"Het probleem welk potlood of ik zou kopen, was nog niet eens zo gauw opgelost.",informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans050701lingtopic
Het woord,5.7.1,Inleiding,NA,"Het probleem welk potlood dat ik zou kopen, was nog niet eens zo gauw opgelost.",informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans050701lingtopic
Het woord,5.7.1,Inleiding,NA,Mij werd gevraagd wat voor een potlood of ik wou hebben.,informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans050701lingtopic
Het woord,5.7.1,Inleiding,NA,Mij werd gevraagd wat voor een potlood dat ik wou hebben.,informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans050701lingtopic
Het woord,5.7.1,Inleiding,NA,Ze wisten niet wat of ze zouden doen.,informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans050701lingtopic
Het woord,5.7.1,Inleiding,NA,Ze wisten niet wat dat ze zouden doen.,informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans050701lingtopic
Het woord,5.7.1,Inleiding,NA,Ik vraag me af door welke leugen of hij zich nu weer zal zien te redden.,informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans050701lingtopic
Het woord,5.7.1,Inleiding,NA,Ik vraag me af door welke leugen dat hij zich nu weer zal zien te redden.,informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans050701lingtopic
Het woord,5.7.3.2,Het gebruik van wat voor (een),Wat voor lood gebruik je?,Wat voor een lood gebruik je?,informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans05070302lingtopic
Het woord,5.7.3.2,Het gebruik van wat voor (een),Wat voor onzin is dat nu weer?,Wat voor een onzin is dat nu weer?,informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans05070302lingtopic
Het woord,5.7.3.2,Het gebruik van wat voor (een),In wat voor cafés komt hij zoal?,In wat voor een cafés komt hij zoal?,informeel_regionaal,https://e-ans.ivdnt.org/topics/pid/ans05070302lingtopic
Het woord,5.7.4.2,Het gebruik van wat (watte),Wat heb jij voor boeken gekocht?,Watte ?,informeel,https://e-ans.ivdnt.org/topics/pid/ans05070402lingtopic
Het woord,5.7.4.2,Het gebruik van wat (watte),Wat heb jij voor boeken gekocht?,Watte is dat?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans05070402lingtopic
Het woord,5.7.4.2,Het gebruik van wat (watte),Wat ligt daar?,Wat liggen daar?,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans05070402lingtopic
Het woord,5.8.5.1.i,Met expliciet antecedent,"De openingsrede van de burgemeester, welke rede zeer toegejuicht werd, zal gepubliceerd worden.","Mij, die twintig jaar bij dat bedrijf gewerkt heb, hebben ze ontslagen.",twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans0508050101lingtopic
Het woord,5.8.5.1.i,Met expliciet antecedent,"Ze hebben mij, die twintig jaar bij dat bedrijf gewerkt heb, ontslagen.","Hem die op die stoel daar zit, ken ik.",twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans0508050101lingtopic
Het woord,5.8.5.5.ii,Met ingesloten antecedent,"Dat(gene) wat jij zegt, is voor mij niet belangrijk.","Over wat jij piekert, interesseert mij niet.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0508050502lingtopic
Het woord,5.8.5.5.ii,Met ingesloten antecedent,"Dat(gene) wat jij zegt, is voor mij niet belangrijk.","Datgene over wat jij piekert, interesseert me niet.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0508050502lingtopic
Het woord,5.8.5.7.ii,Met ingesloten antecedent,Je moet nooit piekeren over datgene wat nog komen moet.,"Aan wat jij denkt, gaat me niet aan.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0508050702lingtopic
Het woord,5.8.5.7.ii,Met ingesloten antecedent,Je moet nooit piekeren over datgene wat nog komen moet.,"Datgene aan wat jij denkt, gaat me niet aan.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0508050702lingtopic
Het woord,5.8.5.7.ii,Met ingesloten antecedent,"Datgene waaraan jij denkt, gaat me niet aan.","Bij hetgeen daar gebeurde, kon hij niet onbewogen blijven.",formeel,https://e-ans.ivdnt.org/topics/pid/ans0508050702lingtopic
Het woord,5.8.6,Genitiefvormen en equivalenten,"De man van wie ik de stoel geschilderd heb, is een verre neef van me.","De studente, wier naam niet op de lijst voorkomt, zal zich opnieuw moeten laten inschrijven.",formeel,https://e-ans.ivdnt.org/topics/pid/ans050806lingtopic
Het woord,5.9.1,Inleiding,De leerlingen kregen allemaal een prijs.,De leerlingen kregen iemand een prijs.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans050901lingtopic
Het woord,5.9.1,Inleiding,De leerlingen kregen allemaal een prijs.,De leerlingen kregen enkele een prijs.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans050901lingtopic
Het woord,5.9.2.2,De betekenis en het gebruik in het algemeen,Er was niemand gezakt: aan alle leerlingen werd het diploma uitgereikt.,Er was niemand gezakt: aan iedere leerling werd het diploma uitgereikt.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans05090202lingtopic
Het woord,5.9.2.2,De betekenis en het gebruik in het algemeen,Bij de uitreiking van de diploma's had de rector voor iedereen een persoonlijk woord.,Bij de uitreiking van de diploma's had de rector voor allemaal een persoonlijk woord.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans05090202lingtopic
Het woord,5.9.2.2,De betekenis en het gebruik in het algemeen,De mens neemt in aantal toe.,Alle mensen nemen in aantal toe.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans05090202lingtopic
Het woord,5.9.2.2,De betekenis en het gebruik in het algemeen,De mens neemt in aantal toe.,Ieder mens neemt in aantal toe.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans05090202lingtopic
Het woord,5.9.2.2,De betekenis en het gebruik in het algemeen,Alle alcohol kan te veel zijn.,Alcohol kan allemaal te veel zijn.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans05090202lingtopic
Het woord,5.9.2.3.iii,"Het zelfstandige gebruik van de vormen iedereen , ieder , eenieder , elk , elkeen , alleman , allen en alles",Ieder van de deelnemers werd persoonlijk toegesproken.,Iedereen van de deelnemers werd persoonlijk toegesproken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509020303lingtopic
Het woord,5.9.2.3.iii,"Het zelfstandige gebruik van de vormen iedereen , ieder , eenieder , elk , elkeen , alleman , allen en alles",Ieder van ons was het ermee eens.,Iedereen van ons was het ermee eens.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509020303lingtopic
Het woord,5.9.2.3.iii,"Het zelfstandige gebruik van de vormen iedereen , ieder , eenieder , elk , elkeen , alleman , allen en alles",Ze hadden iedereen van de familie uitgenodigd.,Ze hadden ieder van de familie uitgenodigd.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509020303lingtopic
Het woord,5.9.2.3.iii,"Het zelfstandige gebruik van de vormen iedereen , ieder , eenieder , elk , elkeen , alleman , allen en alles",Aan elk van beide oren had ze een oorring.,Aan ieder van beide oren had ze een oorring.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509020303lingtopic
Het woord,5.9.2.3.iii,"Het zelfstandige gebruik van de vormen iedereen , ieder , eenieder , elk , elkeen , alleman , allen en alles",NA,Allen waren tevreden.,formeel,https://e-ans.ivdnt.org/topics/pid/ans0509020303lingtopic
Het woord,5.9.3.2.i,"Het gebruik van iemand , niemand , de een of ander , deze of gene",Een mens is nu eenmaal een sterfelijk wezen.,Iemand is nu eenmaal een sterfelijk wezen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509030201lingtopic
Het woord,5.9.3.2.iv,Het gebruik van de/het eerste (...) de/het beste,Je moet je tas hier niet laten staan: de eerste de beste kan er iets uithalen.,Je moet je tas hier niet laten staan: er kan de eerste de beste iets uithalen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509030204lingtopic
Het woord,5.9.3.2.v,"Het gebruik van iets , niets , wat , het een of ander , (het) een en ander",Er zal mij wel wat ontgaan.,Wat zal mij wel ontgaan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509030205lingtopic
Het woord,5.9.3.2.v,"Het gebruik van iets , niets , wat , het een of ander , (het) een en ander",Iets zal mij wel ontgaan.,Ik zal er wel weer wat niet van begrijpen.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans0509030205lingtopic
Het woord,5.9.3.2.v,"Het gebruik van iets , niets , wat , het een of ander , (het) een en ander",Ik zal er wel weer iets niet van begrijpen.,Geef eens wat dat/wat je moeilijk kunt missen.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans0509030205lingtopic
Het woord,5.9.3.2.v,"Het gebruik van iets , niets , wat , het een of ander , (het) een en ander",Geef eens iets wat/dat je moeilijk kunt missen.,Ik zit met wat.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans0509030205lingtopic
Het woord,5.9.3.2.v,"Het gebruik van iets , niets , wat , het een of ander , (het) een en ander",Ik zit met iets.,Zit je op wat te wachten?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509030205lingtopic
Het woord,5.9.3.2.vi,"Het gebruik van enig(e)(n) , enkel(e)(n) , wat , een paar , sommig(e)(n) , deze(n) en gene(n)",Daar heb ik een paar uur op moeten wachten.,Daar heb ik enige/heel wat uur op moeten wachten.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509030206lingtopic
Het woord,5.9.3.2.vi,"Het gebruik van enig(e)(n) , enkel(e)(n) , wat , een paar , sommig(e)(n) , deze(n) en gene(n)","Ik weet niet precies hoeveel exemplaren ik heb, maar ik heb er wel enige/enkele/wat/een paar.","Ik weet niet precies hoeveel exemplaren ik heb, maar ik heb er wel sommige.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509030206lingtopic
Het woord,5.9.3.2.vi,"Het gebruik van enig(e)(n) , enkel(e)(n) , wat , een paar , sommig(e)(n) , deze(n) en gene(n)",Sommige bezoekers vroegen of de schilderijen te koop waren.,Zekere bezoekers vroegen of de schilderijen te koop waren.,formeel,https://e-ans.ivdnt.org/topics/pid/ans0509030206lingtopic
Het woord,5.9.3.2.vi,"Het gebruik van enig(e)(n) , enkel(e)(n) , wat , een paar , sommig(e)(n) , deze(n) en gene(n)",Over duizend jaar zullen sommige mensen zich misschien afvragen waar wij ons druk over gemaakt hebben.,Over duizend jaar zullen zekere mensen zich misschien afvragen waar wij ons druk over gemaakt hebben.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509030206lingtopic
Het woord,5.9.3.2.vii,"Het gebruik van verscheidene , verschillende , ettelijke , menig(e) , menigeen",Ik heb menig exemplaar.,Ik heb er menig.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509030207lingtopic
Het woord,5.9.3.2.viii,"Het gebruik van genoeg , voldoende , zat",We hebben geen drank genoeg.,We hebben geen drank zat.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509030208lingtopic
Het woord,5.9.3.2.viii,"Het gebruik van genoeg , voldoende , zat",We hebben geen drank genoeg.,A: We hebben drank zat.,informeel,https://e-ans.ivdnt.org/topics/pid/ans0509030208lingtopic
Het woord,5.9.3.2.viii,"Het gebruik van genoeg , voldoende , zat",Dank u voor de inlichtingen; ik weet nu voldoende.,Dank u voor de inlichtingen; ik weet nu zat.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0509030208lingtopic
Het woord,5.9.3.3.i,Buigingsvormen,Hier ligt de broek van iemand.,Hier ligt iemand z'n broek.,informeel,https://e-ans.ivdnt.org/topics/pid/ans0509030301lingtopic
Het woord,5.9.3.3.i,Buigingsvormen,"Ik zet m'n fiets hier maar neer, dan staat hij in de weg van niemand.","Ik zet m'n fiets hier maar neer, dan staat hij in niemand z'n weg.",informeel,https://e-ans.ivdnt.org/topics/pid/ans0509030301lingtopic
Het woord,5.10.2.2,Wat + adjectivische constituent,Wat vond ik dat mooi!,Hoe vond ik dat mooi!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans05100202lingtopic
Het woord,5.10.2.2,Wat + adjectivische constituent,Wat was dat leuk om te horen!,Hoe was dat leuk om te horen!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans05100202lingtopic
Het woord,5.10.3,Welk + een als inleiding van een naamwoordelijke constituent,Wat is dat een schitterend boek!,Welk is dat een schitterend boek!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans051003lingtopic
Het woord,6.3.2.1,Betekeniscategorieën,"De gezonde soldaten mochten met verlof gaan, de zieke moesten in het hospitaal blijven. (binnentekstelijk zelfstandig gebruikt adjectief)",De kachel is ijzeren.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans06030201lingtopic
Het woord,6.3.2.1,Betekeniscategorieën,De kachel is van ijzer/uit ijzer gemaakt.,De verpakkingen zijn plastic.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans06030201lingtopic
Het woord,6.3.2.1,Betekeniscategorieën,De verpakkingen zijn van plastic.,Ben jij Nederlands?,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans06030201lingtopic
Het woord,6.3.2.1,Betekeniscategorieën,De verpakkingen zijn van plastic.,Zijn ouders waren Pools.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans06030201lingtopic
Het woord,6.3.2.2,Bijzondere gevallen,Zijn ouders waren Polen.,Het ensemble is instrumentaal.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans06030202lingtopic
Het woord,6.3.3,Adjectieven die alleen niet-attributief gebruikt kunnen worden,Deze compositie is louter instrumentaal.,Het is een vatbare tekst.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans060303lingtopic
Het woord,6.3.3,Adjectieven die alleen niet-attributief gebruikt kunnen worden,Het is een voor kritiek vatbare tekst,De vervulde jongen bood haar een boeket aan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans060303lingtopic
Het woord,7.1.1.1.2,Complexe hoofdtelwoorden,Hij werd geboren in Utrecht in negentienhonderddrie.,Hij werd geboren in Utrecht in duizend negenhonderdrie.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16981467104435191
Het woord,7.1.1.2,Onbepaalde hoofdtelwoorden,de vele/weinige/ettelijke/enkele/meerdere/verschillende/verscheidene/talloze/tig mooie bloemen,de alle/sommige/genoeg/enige/elke/iedere/voldoende/zat/wat mooie bloemenuitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-10552793253640074
Het woord,8.5,Voegwoordelijke bijwoorden,Dit nu was niet het geval.,Dit nou was niet het geval.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0805lingtopic
Het woord,8.6.1.2,Gebruikswijzen van er,Een baby huilt.,"Er was er es een cowboy, vol levenslust en vuur.",informeel,https://e-ans.ivdnt.org/topics/pid/ans08060102lingtopic
Het woord,8.6.1.2,Gebruikswijzen van er,Een baby huilt.,"Zeg er is, wat vind je ervan?",informeel,https://e-ans.ivdnt.org/topics/pid/ans08060102lingtopic
Het woord,8.6.1.2,Gebruikswijzen van er,Een baby huilt.,"O, kom er's kijken.",informeel,https://e-ans.ivdnt.org/topics/pid/ans08060102lingtopic
Het woord,8.6.3.1,Inleidende opmerkingen,"Nadat er een meisje bloemen had aangeboden, mocht ze naast de koningin gaan zitten.","Na er bloemen te hebben aangeboden, mocht een meisje naast de koningin gaan zitten.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans08060301lingtopic
Het woord,8.6.3.1,Inleidende opmerkingen,Er stak iemand over; ik zag het.,Ik zag er iemand oversteken.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans08060301lingtopic
Het woord,8.6.3.2.i,Naamwoordelijke constituenten,De/een mens is sterfelijk.,Er is de/een mens sterfelijk.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0806030201lingtopic
Het woord,8.6.3.2.i,Naamwoordelijke constituenten,De/een zebra is gestreept.,Er is de/een zebra gestreept.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0806030201lingtopic
Het woord,8.6.3.2.i,Naamwoordelijke constituenten,NA,Er staat de auto bij de schuur.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0806030201lingtopic
Het woord,8.6.3.2.i,Naamwoordelijke constituenten,NA,Er kwamen de twee meisjes langsfietsen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0806030201lingtopic
Het woord,8.6.3.2.i,Naamwoordelijke constituenten,NA,Er komt de bakker een taart brengen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0806030201lingtopic
Het woord,8.6.3.3.i,Op de eerste zinsplaats,Er wordt gezongen.,Wordt gezongen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0806030301lingtopic
Het woord,8.6.3.3.i,Op de eerste zinsplaats,Er komt vanavond een student op de kinderen passen.,Komt vanavond een student op de kinderen passen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans0806030301lingtopic
Het woord,8.6.3.3.i,Op de eerste zinsplaats,Een tijger besloop zijn prooi.,Er besloop een tijger zijn prooi.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans0806030301lingtopic
Het woord,8.6.3.3.i,Op de eerste zinsplaats,Een gevoel van angst overweldigde hem.,Er overweldigde hem een gevoel van angst.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans0806030301lingtopic
Het woord,8.6.3.3.i,Op de eerste zinsplaats,Een agent probeerde de auto aan te houden.,Er probeerde een agent de auto aan te houden.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans0806030301lingtopic
